GEOID,Age,Race,pop
48439105005,65-69,BLACK,1
48439105005,65-69,LATINO,2
48439105005,65-69,WHITE,38
48439105005,70-74,API,0
48439105005,70-74,BLACK,0
48439105005,70-74,LATINO,6
48439105005,70-74,WHITE,24
48439105005,75-79,API,4
48439105005,75-79,BLACK,0
48439105005,75-79,LATINO,1
48439105005,75-79,WHITE,27
48439105005,80-84,API,0
48439105005,80-84,BLACK,0
48439105005,80-84,LATINO,0
48439105005,80-84,WHITE,4
48439105006,50-54,API,0
48439105006,50-54,BLACK,16
48439105006,50-54,LATINO,14
48439105006,50-54,WHITE,31
48439105006,55-59,API,2
48439105006,55-59,BLACK,7
48439105006,55-59,LATINO,12
48439105006,55-59,WHITE,15
48439105006,60-64,API,0
48439105006,60-64,BLACK,7
48439105006,60-64,LATINO,4
48439105006,60-64,WHITE,21
48439105006,65-69,API,0
48439105006,65-69,BLACK,5
48439105006,65-69,LATINO,5
48439105006,65-69,WHITE,11
48439105006,70-74,API,0
48439105006,70-74,BLACK,7
48439105006,70-74,LATINO,4
48439105006,70-74,WHITE,7
48439105006,75-79,API,0
48439105006,75-79,BLACK,5
48439105006,75-79,LATINO,2
48439105006,75-79,WHITE,4
48439105006,80-84,API,0
48439105006,80-84,BLACK,1
48439105006,80-84,LATINO,2
48439105006,80-84,WHITE,4
48439105100,50-54,API,12
48439105100,50-54,BLACK,21
48439105100,50-54,LATINO,35
48439105100,50-54,WHITE,257
48439105100,55-59,API,2
48439105100,55-59,BLACK,13
48439105100,55-59,LATINO,15
48439105100,55-59,WHITE,195
48439105100,60-64,API,2
48439105100,60-64,BLACK,4
48439105100,60-64,LATINO,12
48439105100,60-64,WHITE,195
48439105100,65-69,API,12
48439105100,65-69,BLACK,5
48439105100,65-69,LATINO,11
48439105100,65-69,WHITE,174
48439105100,70-74,API,6
48439105100,70-74,BLACK,2
48439105100,70-74,LATINO,2
48439105100,70-74,WHITE,175
48439105100,75-79,API,0
48439105100,75-79,BLACK,0
48439105100,75-79,LATINO,3
48439105100,75-79,WHITE,194
48439105100,80-84,API,2
48439105100,80-84,BLACK,1
48439105100,80-84,LATINO,0
48439105100,80-84,WHITE,112
48439105201,50-54,API,14
48439105201,50-54,BLACK,28
48439105201,50-54,LATINO,34
48439105201,50-54,WHITE,185
48439105201,55-59,API,14
48439105201,55-59,BLACK,18
48439105201,55-59,LATINO,23
48439105201,55-59,WHITE,150
48439105201,60-64,API,14
48439105201,60-64,BLACK,17
48439105201,60-64,LATINO,8
48439105201,60-64,WHITE,135
48439105201,65-69,API,4
48439105201,65-69,BLACK,6
48439105201,65-69,LATINO,7
48439105201,65-69,WHITE,129
48439105201,70-74,API,0
48439105201,70-74,BLACK,6
48439105201,70-74,LATINO,5
48439105201,70-74,WHITE,115
48439105201,75-79,API,0
48439105201,75-79,BLACK,1
48439105201,75-79,LATINO,5
48439105201,75-79,WHITE,105
48439105201,80-84,API,0
48439105201,80-84,BLACK,0
48439105201,80-84,LATINO,5
48439105201,80-84,WHITE,94
48439105203,50-54,API,6
48439105203,50-54,BLACK,7
48439105203,50-54,LATINO,3
48439105203,50-54,WHITE,96
48439105203,55-59,API,2
48439105203,55-59,BLACK,7
48439105203,55-59,LATINO,10
48439105203,55-59,WHITE,82
48439105203,60-64,API,4
48439105203,60-64,BLACK,6
48439105203,60-64,LATINO,5
48439105203,60-64,WHITE,83
48439105203,65-69,API,0
48439105203,65-69,BLACK,6
48439105203,65-69,LATINO,3
48439105203,65-69,WHITE,87
48439105203,70-74,API,0
48439105203,70-74,BLACK,0
48439105203,70-74,LATINO,1
48439105203,70-74,WHITE,120
48439105203,75-79,API,4
48439105203,75-79,BLACK,0
48439105203,75-79,LATINO,1
48439105203,75-79,WHITE,107
48439105203,80-84,API,0
48439105203,80-84,BLACK,0
48439105203,80-84,LATINO,0
48439105203,80-84,WHITE,79
48439105204,50-54,API,10
48439105204,50-54,BLACK,25
48439105204,50-54,LATINO,11
48439105204,50-54,WHITE,98
48439105204,55-59,API,6
48439105204,55-59,BLACK,14
48439105204,55-59,LATINO,5
48439105204,55-59,WHITE,74
48439105204,60-64,API,0
48439105204,60-64,BLACK,6
48439105204,60-64,LATINO,1
48439105204,60-64,WHITE,53
48439105204,65-69,API,2
48439105204,65-69,BLACK,0
48439105204,65-69,LATINO,3
48439105204,65-69,WHITE,34
48439105204,70-74,API,0
48439105204,70-74,BLACK,0
48439105204,70-74,LATINO,5
48439105204,70-74,WHITE,21
48439105204,75-79,API,2
48439105204,75-79,BLACK,0
48439105204,75-79,LATINO,0
48439105204,75-79,WHITE,17
48439105204,80-84,API,2
48439105204,80-84,BLACK,0
48439105204,80-84,LATINO,0
48439105204,80-84,WHITE,11
48439105205,50-54,API,10
48439105205,50-54,BLACK,38
48439105205,50-54,LATINO,18
48439105205,50-54,WHITE,230
48439105205,55-59,API,10
48439105205,55-59,BLACK,20
48439105205,55-59,LATINO,19
48439105205,55-59,WHITE,156
48439105205,60-64,API,6
48439105205,60-64,BLACK,14
48439105205,60-64,LATINO,17
48439105205,60-64,WHITE,109
48439105205,65-69,API,8
48439105205,65-69,BLACK,10
48439105205,65-69,LATINO,11
48439105205,65-69,WHITE,97
48439105205,70-74,API,0
48439105205,70-74,BLACK,11
48439105205,70-74,LATINO,5
48439105205,70-74,WHITE,77
48439105205,75-79,API,0
48439105205,75-79,BLACK,7
48439105205,75-79,LATINO,1
48439105205,75-79,WHITE,65
48439105205,80-84,API,0
48439105205,80-84,BLACK,1
48439105205,80-84,LATINO,0
48439105205,80-84,WHITE,38
48439105300,50-54,API,0
48439105300,50-54,BLACK,1
48439105300,50-54,LATINO,22
48439105300,50-54,WHITE,12
48439105300,55-59,API,2
48439105300,55-59,BLACK,0
48439105300,55-59,LATINO,21
48439105300,55-59,WHITE,12
48439105300,60-64,API,2
48439105300,60-64,BLACK,0
48439105300,60-64,LATINO,27
48439105300,60-64,WHITE,2
48439105300,65-69,API,0
48439105300,65-69,BLACK,0
48439105300,65-69,LATINO,14
48439105300,65-69,WHITE,3
48439105300,70-74,API,0
48439105300,70-74,BLACK,0
48439105300,70-74,LATINO,10
48439105300,70-74,WHITE,4
48439105300,75-79,API,0
48439105300,75-79,BLACK,0
48439105300,75-79,LATINO,7
48439105300,75-79,WHITE,7
48439105300,80-84,API,0
48439105300,80-84,BLACK,0
48439105300,80-84,LATINO,4
48439105300,80-84,WHITE,6
48439105403,50-54,API,8
48439105403,50-54,BLACK,1
48439105403,50-54,LATINO,8
48439105403,50-54,WHITE,311
48439105403,55-59,API,0
48439105403,55-59,BLACK,3
48439105403,55-59,LATINO,2
48439105403,55-59,WHITE,237
48439105403,60-64,API,2
48439105403,60-64,BLACK,0
48439105403,60-64,LATINO,0
48439105403,60-64,WHITE,202
48439105403,65-69,API,0
48439105403,65-69,BLACK,1
48439105403,65-69,LATINO,3
48439105403,65-69,WHITE,230
48439105403,70-74,API,0
48439105403,70-74,BLACK,0
48439105403,70-74,LATINO,2
48439105403,70-74,WHITE,250
48439105403,75-79,API,0
48439105403,75-79,BLACK,3
48439105403,75-79,LATINO,2
48439105403,75-79,WHITE,290
48439105403,80-84,API,0
48439105403,80-84,BLACK,0
48439105403,80-84,LATINO,0
48439105403,80-84,WHITE,182
48439105404,50-54,API,4
48439105404,50-54,BLACK,5
48439105404,50-54,LATINO,4
48439105404,50-54,WHITE,266
48439105404,55-59,API,4
48439105404,55-59,BLACK,1
48439105404,55-59,LATINO,1
48439105404,55-59,WHITE,200
48439105404,60-64,API,2
48439105404,60-64,BLACK,1
48439105404,60-64,LATINO,1
48439105404,60-64,WHITE,206
48439105404,65-69,API,0
48439105404,65-69,BLACK,1
48439105404,65-69,LATINO,1
48439105404,65-69,WHITE,215
48439105404,70-74,API,0
48439105404,70-74,BLACK,0
48439105404,70-74,LATINO,4
48439105404,70-74,WHITE,245
48439105404,75-79,API,0
48439105404,75-79,BLACK,0
48439105404,75-79,LATINO,0
48439105404,75-79,WHITE,231
48439105404,80-84,API,0
48439105404,80-84,BLACK,0
48439105404,80-84,LATINO,1
48439105404,80-84,WHITE,144
48439105405,50-54,API,18
48439105405,50-54,BLACK,13
48439105405,50-54,LATINO,13
48439105405,50-54,WHITE,235
48439105405,55-59,API,16
48439105405,55-59,BLACK,4
48439105405,55-59,LATINO,5
48439105405,55-59,WHITE,179
48439105405,60-64,API,2
48439105405,60-64,BLACK,4
48439105405,60-64,LATINO,7
48439105405,60-64,WHITE,125
48439105405,65-69,API,4
48439105405,65-69,BLACK,4
48439105405,65-69,LATINO,2
48439105405,65-69,WHITE,116
48439105405,70-74,API,0
48439105405,70-74,BLACK,0
48439105405,70-74,LATINO,0
48439105405,70-74,WHITE,98
48439105405,75-79,API,0
48439105405,75-79,BLACK,3
48439105405,75-79,LATINO,1
48439105405,75-79,WHITE,112
48439105405,80-84,API,0
48439105405,80-84,BLACK,1
48439105405,80-84,LATINO,0
48439105405,80-84,WHITE,100
48439105406,50-54,API,0
48439105406,50-54,BLACK,7
48439105406,50-54,LATINO,5
48439105406,50-54,WHITE,202
48439105406,55-59,API,6
48439105406,55-59,BLACK,4
48439105406,55-59,LATINO,2
48439105406,55-59,WHITE,186
48439105406,60-64,API,2
48439105406,60-64,BLACK,0
48439105406,60-64,LATINO,2
48439105406,60-64,WHITE,129
48439105406,65-69,API,6
48439105406,65-69,BLACK,0
48439105406,65-69,LATINO,2
48439105406,65-69,WHITE,101
48439105406,70-74,API,0
48439105406,70-74,BLACK,2
48439105406,70-74,LATINO,2
48439105406,70-74,WHITE,101
48439105406,75-79,API,0
48439105406,75-79,BLACK,0
48439105406,75-79,LATINO,0
48439105406,75-79,WHITE,106
48439105406,80-84,API,0
48439105406,80-84,BLACK,0
48439105406,80-84,LATINO,0
48439105406,80-84,WHITE,97
48439105502,50-54,API,12
48439105502,50-54,BLACK,23
48439105502,50-54,LATINO,27
48439105502,50-54,WHITE,293
48439105502,55-59,API,2
48439105502,55-59,BLACK,22
48439105502,55-59,LATINO,16
48439105502,55-59,WHITE,213
48439105502,60-64,API,6
48439105502,60-64,BLACK,13
48439105502,60-64,LATINO,11
48439105502,60-64,WHITE,229
48439105502,65-69,API,8
48439105502,65-69,BLACK,10
48439105502,65-69,LATINO,13
48439105502,65-69,WHITE,309
48439105502,70-74,API,6
48439105502,70-74,BLACK,7
48439105502,70-74,LATINO,10
48439105502,70-74,WHITE,338
48439105502,75-79,API,4
48439105502,75-79,BLACK,3
48439105502,75-79,LATINO,5
48439105502,75-79,WHITE,291
48439105502,80-84,API,0
48439105502,80-84,BLACK,2
48439105502,80-84,LATINO,1
48439105502,80-84,WHITE,169
48439105503,50-54,API,14
48439105503,50-54,BLACK,23
48439105503,50-54,LATINO,21
48439105503,50-54,WHITE,294
48439105503,55-59,API,4
48439105503,55-59,BLACK,25
48439105503,55-59,LATINO,21
48439105503,55-59,WHITE,286
48439105503,60-64,API,12
48439105503,60-64,BLACK,15
48439105503,60-64,LATINO,7
48439105503,60-64,WHITE,241
48439105503,65-69,API,10
48439105503,65-69,BLACK,7
48439105503,65-69,LATINO,11
48439105503,65-69,WHITE,322
48439105503,70-74,API,6
48439105503,70-74,BLACK,12
48439105503,70-74,LATINO,8
48439105503,70-74,WHITE,317
48439105503,75-79,API,2
48439105503,75-79,BLACK,11
48439105503,75-79,LATINO,6
48439105503,75-79,WHITE,276
48439105503,80-84,API,2
48439105503,80-84,BLACK,10
48439105503,80-84,LATINO,2
48439105503,80-84,WHITE,192
48439105505,50-54,API,24
48439105505,50-54,BLACK,13
48439105505,50-54,LATINO,21
48439105505,50-54,WHITE,219
48439105505,55-59,API,10
48439105505,55-59,BLACK,16
48439105505,55-59,LATINO,16
48439105505,55-59,WHITE,207
48439105505,60-64,API,4
48439105505,60-64,BLACK,10
48439105505,60-64,LATINO,8
48439105505,60-64,WHITE,190
48439105505,65-69,API,6
48439105505,65-69,BLACK,7
48439105505,65-69,LATINO,10
48439105505,65-69,WHITE,199
48439105505,70-74,API,2
48439105505,70-74,BLACK,4
48439105505,70-74,LATINO,5
48439105505,70-74,WHITE,178
48439105505,75-79,API,10
48439105505,75-79,BLACK,2
48439105505,75-79,LATINO,6
48439105505,75-79,WHITE,168
48439105505,80-84,API,0
48439105505,80-84,BLACK,1
48439105505,80-84,LATINO,4
48439105505,80-84,WHITE,113
48439105506,50-54,API,14
48439105506,50-54,BLACK,17
48439105506,50-54,LATINO,12
48439105506,50-54,WHITE,119
48439105506,55-59,API,8
48439105506,55-59,BLACK,5
48439105506,55-59,LATINO,6
48439105506,55-59,WHITE,77
48439105506,60-64,API,8
48439105506,60-64,BLACK,4
48439105506,60-64,LATINO,2
48439105506,60-64,WHITE,46
48439105506,65-69,API,4
48439105506,65-69,BLACK,5
48439105506,65-69,LATINO,2
48439105506,65-69,WHITE,36
48439105506,70-74,API,0
48439105506,70-74,BLACK,4
48439105506,70-74,LATINO,1
48439105506,70-74,WHITE,66
48439105506,75-79,API,2
48439105506,75-79,BLACK,1
48439105506,75-79,LATINO,1
48439105506,75-79,WHITE,101
48439105506,80-84,API,0
48439105506,80-84,BLACK,2
48439105506,80-84,LATINO,0
48439105506,80-84,WHITE,150
48439105507,50-54,API,42
48439105507,50-54,BLACK,19
48439105507,50-54,LATINO,11
48439105507,50-54,WHITE,361
48439105507,55-59,API,20
48439105507,55-59,BLACK,10
48439105507,55-59,LATINO,7
48439105507,55-59,WHITE,237
48439105507,60-64,API,2
48439105507,60-64,BLACK,5
48439105507,60-64,LATINO,1
48439105507,60-64,WHITE,154
48439105507,65-69,API,4
48439105507,65-69,BLACK,2
48439105507,65-69,LATINO,1
48439105507,65-69,WHITE,147
48439105507,70-74,API,0
48439105507,70-74,BLACK,3
48439105507,70-74,LATINO,2
48439105507,70-74,WHITE,132
48439105507,75-79,API,8
48439105507,75-79,BLACK,4
48439105507,75-79,LATINO,1
48439105507,75-79,WHITE,101
48439105507,80-84,API,4
48439105507,80-84,BLACK,5
48439105507,80-84,LATINO,0
48439105507,80-84,WHITE,84
48439105508,50-54,API,26
48439105508,50-54,BLACK,19
48439105508,50-54,LATINO,22
48439105508,50-54,WHITE,157
48439105508,55-59,API,10
48439105508,55-59,BLACK,8
48439105508,55-59,LATINO,8
48439105508,55-59,WHITE,98
48439105508,60-64,API,8
48439105508,60-64,BLACK,6
48439105508,60-64,LATINO,2
48439105508,60-64,WHITE,53
48439105508,65-69,API,2
48439105508,65-69,BLACK,6
48439105508,65-69,LATINO,0
48439105508,65-69,WHITE,57
48439105508,70-74,API,4
48439105508,70-74,BLACK,4
48439105508,70-74,LATINO,0
48439105508,70-74,WHITE,65
48439105508,75-79,API,4
48439105508,75-79,BLACK,1
48439105508,75-79,LATINO,0
48439105508,75-79,WHITE,40
48439105508,80-84,API,0
48439105508,80-84,BLACK,1
48439105508,80-84,LATINO,0
48439105508,80-84,WHITE,19
48439105510,50-54,API,32
48439105510,50-54,BLACK,48
48439105510,50-54,LATINO,12
48439105510,50-54,WHITE,181
48439105510,55-59,API,12
48439105510,55-59,BLACK,43
48439105510,55-59,LATINO,5
48439105510,55-59,WHITE,139
48439105510,60-64,API,20
48439105510,60-64,BLACK,16
48439105510,60-64,LATINO,11
48439105510,60-64,WHITE,79
48439105510,65-69,API,8
48439105510,65-69,BLACK,7
48439105510,65-69,LATINO,3
48439105510,65-69,WHITE,88
48439105510,70-74,API,2
48439105510,70-74,BLACK,5
48439105510,70-74,LATINO,1
48439105510,70-74,WHITE,54
48439105510,75-79,API,2
48439105510,75-79,BLACK,3
48439105510,75-79,LATINO,0
48439105510,75-79,WHITE,40
48439105510,80-84,API,6
48439105510,80-84,BLACK,1
48439105510,80-84,LATINO,0
48439105510,80-84,WHITE,19
48439105511,50-54,API,46
48439105511,50-54,BLACK,83
48439105511,50-54,LATINO,35
48439105511,50-54,WHITE,269
48439105511,55-59,API,34
48439105511,55-59,BLACK,41
48439105511,55-59,LATINO,19
48439105511,55-59,WHITE,149
48439105511,60-64,API,10
48439105511,60-64,BLACK,22
48439105511,60-64,LATINO,5
48439105511,60-64,WHITE,108
48439105511,65-69,API,12
48439105511,65-69,BLACK,21
48439105511,65-69,LATINO,4
48439105511,65-69,WHITE,76
48439105511,70-74,API,8
48439105511,70-74,BLACK,4
48439105511,70-74,LATINO,3
48439105511,70-74,WHITE,59
48439105511,75-79,API,4
48439105511,75-79,BLACK,6
48439105511,75-79,LATINO,1
48439105511,75-79,WHITE,49
48439105511,80-84,API,4
48439105511,80-84,BLACK,2
48439105511,80-84,LATINO,1
48439105511,80-84,WHITE,27
48439105512,50-54,API,40
48439105512,50-54,BLACK,40
48439105512,50-54,LATINO,41
48439105512,50-54,WHITE,367
48439105512,55-59,API,32
48439105512,55-59,BLACK,52
48439105512,55-59,LATINO,22
48439105512,55-59,WHITE,316
48439105512,60-64,API,16
48439105512,60-64,BLACK,23
48439105512,60-64,LATINO,5
48439105512,60-64,WHITE,244
48439105512,65-69,API,4
48439105512,65-69,BLACK,22
48439105512,65-69,LATINO,5
48439105512,65-69,WHITE,166
48439105512,70-74,API,2
48439105512,70-74,BLACK,6
48439105512,70-74,LATINO,2
48439105512,70-74,WHITE,156
48439105512,75-79,API,6
48439105512,75-79,BLACK,2
48439105512,75-79,LATINO,0
48439105512,75-79,WHITE,99
48439105512,80-84,API,0
48439105512,80-84,BLACK,1
48439105512,80-84,LATINO,0
48439105512,80-84,WHITE,58
48439105600,50-54,API,6
48439105600,50-54,BLACK,9
48439105600,50-54,LATINO,43
48439105600,50-54,WHITE,193
48439105600,55-59,API,6
48439105600,55-59,BLACK,1
48439105600,55-59,LATINO,36
48439105600,55-59,WHITE,163
48439105600,60-64,API,0
48439105600,60-64,BLACK,1
48439105600,60-64,LATINO,24
48439105600,60-64,WHITE,123
48439105600,65-69,API,2
48439105600,65-69,BLACK,0
48439105600,65-69,LATINO,7
48439105600,65-69,WHITE,153
48439105600,70-74,API,0
48439105600,70-74,BLACK,0
48439105600,70-74,LATINO,14
48439105600,70-74,WHITE,228
48439105600,75-79,API,2
48439105600,75-79,BLACK,0
48439105600,75-79,LATINO,3
48439105600,75-79,WHITE,223
48439105600,80-84,API,0
48439105600,80-84,BLACK,0
48439105600,80-84,LATINO,6
48439105600,80-84,WHITE,131
48439105701,50-54,API,4
48439105701,50-54,BLACK,20
48439105701,50-54,LATINO,22
48439105701,50-54,WHITE,158
48439105701,55-59,API,4
48439105701,55-59,BLACK,9
48439105701,55-59,LATINO,17
48439105701,55-59,WHITE,166
48439105701,60-64,API,2
48439105701,60-64,BLACK,6
48439105701,60-64,LATINO,22
48439105701,60-64,WHITE,143
48439105701,65-69,API,6
48439105701,65-69,BLACK,3
48439105701,65-69,LATINO,12
48439105701,65-69,WHITE,186
48439105701,70-74,API,4
48439105701,70-74,BLACK,2
48439105701,70-74,LATINO,13
48439105701,70-74,WHITE,244
48439105701,75-79,API,0
48439105701,75-79,BLACK,0
48439105701,75-79,LATINO,3
48439105701,75-79,WHITE,189
48439105701,80-84,API,0
48439105701,80-84,BLACK,0
48439105701,80-84,LATINO,5
48439105701,80-84,WHITE,78
48439105703,50-54,API,14
48439105703,50-54,BLACK,37
48439105703,50-54,LATINO,23
48439105703,50-54,WHITE,187
48439105703,55-59,API,18
48439105703,55-59,BLACK,23
48439105703,55-59,LATINO,11
48439105703,55-59,WHITE,122
48439105703,60-64,API,8
48439105703,60-64,BLACK,19
48439105703,60-64,LATINO,9
48439105703,60-64,WHITE,111
48439105703,65-69,API,8
48439105703,65-69,BLACK,9
48439105703,65-69,LATINO,10
48439105703,65-69,WHITE,116
48439105703,70-74,API,4
48439105703,70-74,BLACK,4
48439105703,70-74,LATINO,3
48439105703,70-74,WHITE,88
48439105703,75-79,API,2
48439105703,75-79,BLACK,0
48439105703,75-79,LATINO,8
48439105703,75-79,WHITE,65
48439105703,80-84,API,0
48439105703,80-84,BLACK,0
48439105703,80-84,LATINO,1
48439105703,80-84,WHITE,39
48439105704,50-54,API,84
48439105704,50-54,BLACK,103
48439105704,50-54,LATINO,49
48439105704,50-54,WHITE,134
48439105704,55-59,API,46
48439105704,55-59,BLACK,71
48439105704,55-59,LATINO,21
48439105704,55-59,WHITE,117
48439105704,60-64,API,22
48439105704,60-64,BLACK,27
48439105704,60-64,LATINO,17
48439105704,60-64,WHITE,65
48439105704,65-69,API,16
48439105704,65-69,BLACK,25
48439105704,65-69,LATINO,12
48439105704,65-69,WHITE,46
48439105704,70-74,API,16
48439105704,70-74,BLACK,13
48439105704,70-74,LATINO,12
48439105704,70-74,WHITE,43
48439105704,75-79,API,6
48439105704,75-79,BLACK,2
48439105704,75-79,LATINO,14
48439105704,75-79,WHITE,35
48439105704,80-84,API,6
48439105704,80-84,BLACK,4
48439105704,80-84,LATINO,3
48439105704,80-84,WHITE,16
48439105800,50-54,API,14
48439105800,50-54,BLACK,8
48439105800,50-54,LATINO,38
48439105800,50-54,WHITE,90
48439105800,55-59,API,2
48439105800,55-59,BLACK,2
48439105800,55-59,LATINO,36
48439105800,55-59,WHITE,78
48439105800,60-64,API,2
48439105800,60-64,BLACK,4
48439105800,60-64,LATINO,24
48439105800,60-64,WHITE,71
48439105800,65-69,API,0
48439105800,65-69,BLACK,1
48439105800,65-69,LATINO,8
48439105800,65-69,WHITE,96
48439105800,70-74,API,2
48439105800,70-74,BLACK,0
48439105800,70-74,LATINO,11
48439105800,70-74,WHITE,121
48439105800,75-79,API,0
48439105800,75-79,BLACK,1
48439105800,75-79,LATINO,15
48439105800,75-79,WHITE,67
48439105800,80-84,API,0
48439105800,80-84,BLACK,0
48439105800,80-84,LATINO,2
48439105800,80-84,WHITE,29
48439105900,50-54,API,46
48439105900,50-54,BLACK,95
48439105900,50-54,LATINO,117
48439105900,50-54,WHITE,42
48439105900,55-59,API,26
48439105900,55-59,BLACK,83
48439105900,55-59,LATINO,80
48439105900,55-59,WHITE,29
48439105900,60-64,API,14
48439105900,60-64,BLACK,54
48439105900,60-64,LATINO,51
48439105900,60-64,WHITE,28
48439105900,65-69,API,10
48439105900,65-69,BLACK,45
48439105900,65-69,LATINO,31
48439105900,65-69,WHITE,28
48439105900,70-74,API,6
48439105900,70-74,BLACK,30
48439105900,70-74,LATINO,16
48439105900,70-74,WHITE,50
48439105900,75-79,API,8
48439105900,75-79,BLACK,14
48439105900,75-79,LATINO,8
48439105900,75-79,WHITE,64
48439105900,80-84,API,4
48439105900,80-84,BLACK,10
48439105900,80-84,LATINO,5
48439105900,80-84,WHITE,27
48439106001,50-54,API,12
48439106001,50-54,BLACK,106
48439106001,50-54,LATINO,51
48439106001,50-54,WHITE,246
48439106001,55-59,API,18
48439106001,55-59,BLACK,92
48439106001,55-59,LATINO,43
48439106001,55-59,WHITE,200
48439106001,60-64,API,10
48439106001,60-64,BLACK,69
48439106001,60-64,LATINO,25
48439106001,60-64,WHITE,193
48439106001,65-69,API,6
48439106001,65-69,BLACK,44
48439106001,65-69,LATINO,12
48439106001,65-69,WHITE,181
48439106001,70-74,API,2
48439106001,70-74,BLACK,26
48439106001,70-74,LATINO,10
48439106001,70-74,WHITE,171
48439106001,75-79,API,4
48439106001,75-79,BLACK,16
48439106001,75-79,LATINO,4
48439106001,75-79,WHITE,123
48439106001,80-84,API,2
48439106001,80-84,BLACK,7
48439106001,80-84,LATINO,4
48439106001,80-84,WHITE,86
48439106002,50-54,API,0
48439106002,50-54,BLACK,179
48439106002,50-54,LATINO,6
48439106002,50-54,WHITE,15
48439106002,55-59,API,0
48439106002,55-59,BLACK,172
48439106002,55-59,LATINO,3
48439106002,55-59,WHITE,11
48439106002,60-64,API,0
48439106002,60-64,BLACK,180
48439106002,60-64,LATINO,5
48439106002,60-64,WHITE,17
48439106002,65-69,API,2
48439106002,65-69,BLACK,166
48439106002,65-69,LATINO,4
48439106002,65-69,WHITE,10
48439106002,70-74,API,0
48439106002,70-74,BLACK,89
48439106002,70-74,LATINO,3
48439106002,70-74,WHITE,13
48439106002,75-79,API,0
48439106002,75-79,BLACK,44
48439106002,75-79,LATINO,1
